day,report_confidence,agent_count,execution_order,cow_count,milk_l,dmi_kg,cow_ration_coverage_fraction,manure_kg,enteric_ch4_kg,milk_protein_nitrogen_kg,nitrogen_use_efficiency,milk_revenue,feed_cost,purchased_feed_kg_dm,irrigation_l,ration_crude_protein_kg,ration_metabolizable_protein_kg,ration_nitrogen_kg,feed_loop_offset_kg,water_loop_offset_l,new_disease_cases,active_disease_cases,disease_economic_cost,days_to_herd_immunity,milk_price_per_l,digester_kg,compost_kg,storage_kg,feedstock_tons,electricity_generated_kwh,net_kwh,energy_value,biogas_volume_m3,biogas_gross_kwh,heat_generated_mj,energy_self_sufficiency_pct,carbon_credits_earned,net_water_l,water_cost,freshwater_withdrawal_l,recycled_irrigation_l,recycled_irrigation_fraction,gross_kg_co2e,avoided_kg_co2e,net_kg_co2e,energy_offset_kg_co2e,fertilizer_offset_kg_co2e,kg_co2e_per_l_milk,kg_co2e_per_kg_milk_protein,circularity_score,input_circularity,output_circularity,environment_nue,material_use_count,material_cycle_count,soil_carbon_delta_kg,synthetic_fertilizer_saved_kg,sustainability_score_0_100,total_revenue,total_cost,profit,manager_recommendation,policy_conflict_count,automatic_policy_action_count,processor_enabled,milk_processed_l,processor_revenue,processing_energy_kwh,whey_l,scotta_l,processor_residual_energy_kg,cooling_cost,processing_energy_cost,cash_balance,roi_circular_investment,payback_period_years,land_owner
2026-02-28,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2623.37880290976,2175.884762685203,1.0,5934.231170959646,39.41641955591848,13.851440079363533,0.25147514308605845,1101.8190972220991,0.0,0.0,95559.0,344.2547022088623,220.32300941367185,55.080752353417964,593.9254635682128,441.0,0,0,0.0,,0.42,2670.4040269318407,2076.980909835876,1186.8462341919292,2.7202482241871264,205.22205462841487,205.22205462841487,12.0,51.27175731709134,116.54890786291936,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1523.226558635527,1135.443858319637,387.78270031589,38.0,160.0,0.14781803523218798,4.479334400975393,0.7132193805648204,0.7300657937531612,0.5838971583220568,0.25147514308605845,4,4,255.43429382006462,32.0,72.60997115783921,1426.4537076118627,734.5614910714254,691.8922165404373,maintain_current_policy,0,0,True,2623.37880290976,1398.2609019509023,209.8703042327808,969.3384676751563,0.0,0.0,3.1480545634917116,25.184436507933693,45088.184201843185,,,land
2026-03-01,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2617.929698399726,2214.3313627741763,1.0,6039.085534838657,40.08915868176961,13.822668807550555,0.24815100944436397,1099.530473327885,0.0,0.0,95559.0,348.1415620296325,222.8105996989648,55.7026499247412,595.4334780536501,441.0,0,0,0.0,,0.42,2717.5884906773954,2113.67993719353,1207.8171069677314,2.76732915494699,208.7739530391728,208.7739530391728,12.0,52.17769902100599,118.60825830658999,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1543.4694596033935,1151.862875927708,391.60658367568544,38.0,160.0,0.1495863635738823,4.5329201082994635,0.7133686359819378,0.722028531599562,0.5838971583220568,0.24815100944436397,4,4,259.90814057975695,32.0,72.65338262704998,1423.5157003104264,734.5026407427171,689.0130595677093,maintain_current_policy,0,0,True,2617.929698399726,1395.3565292470541,209.4343758719781,967.3250235586988,0.0,0.0,3.1415156380796714,25.13212510463737,45777.197261410896,,,land
2026-03-02,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2612.5151957240155,2197.255488963613,1.0,5992.514969900763,39.75604016824312,13.794080233422804,0.24333813275489868,1097.2563822040865,0.0,0.0,95559.0,354.29301804386824,226.74753154807567,56.68688288701892,598.2980031428325,441.0,0,0,0.0,,0.42,2696.631736455344,2097.380239465267,1198.5029939801527,2.7462695251741,207.18516402599454,207.18516402599454,12.0,51.7753293399426,117.69360764238392,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1534.4741161056681,1145.0908542324814,389.3832618731867,38.0,160.0,0.1490453577114125,4.516525991254923,0.7136048518928846,0.7096639920463105,0.5838971583220568,0.24333813275489868,4,4,258.0629030606217,32.0,72.66601857951692,1420.596349366507,734.4441641138194,686.1521852526876,maintain_current_policy,0,0,True,2612.5151957240155,1392.4705993209004,209.00121565792125,965.3243648200238,0.0,0.0,3.1350182348688187,25.08014587895055,46463.34944666358,,,land
2026-03-03,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2607.0315532335885,2175.5982216976645,1.0,5933.449695539088,39.34003643267018,13.765126601073348,0.24471449067038012,1094.9532523581072,0.0,0.0,95559.0,351.5608782341781,224.998962069874,56.2497405174685,595.8677698745362,441.0,0,0,0.0,,0.42,2670.0523629925897,2076.707393438681,1186.6899391078175,2.719585962504028,205.17209201761386,205.17209201761386,12.0,51.26500536945772,116.5335596056365,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1521.999523789235,1135.8060476865448,386.19347610269006,38.0,160.0,0.14813532871271978,4.488949354930902,0.7134999377241924,0.7151029683406269,0.5838971583220568,0.24471449067038012,4,4,255.5329830208569,32.0,72.66036165275978,1417.6397201358373,734.3849407749228,683.2547793609144,maintain_current_policy,0,0,True,2607.0315532335885,1389.547817873503,208.5625242586871,963.298158919811,0.0,0.0,3.1284378638803063,25.02750291104245,47146.604226024494,,,land
2026-03-04,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2596.831007251658,2159.219864294995,1.0,5888.781448077261,39.01950767816854,13.711267718288754,0.246183504796082,1090.6690230456963,0.0,0.0,95559.0,348.0957154716263,222.78125790184083,55.69531447546021,592.9900029117925,441.0,1,1,110.0,,0.42,2649.9516516347676,2061.0735068270415,1177.7562896154523,2.699291440772549,203.64102459133895,203.64102459133895,12.0,50.87907171138753,115.6562706514577,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1512.2394358281967,1128.6919753706845,383.5474604575122,38.0,160.0,0.14769827508469163,4.4757053055967155,0.7133668754741105,0.7221223017794329,0.5838971583220568,0.246183504796082,4,4,253.59454369773422,32.0,72.65686087136244,1412.1398662573945,844.2747748783179,567.8650913790766,review_health_protocol,1,0,True,2596.831007251658,1384.1109268651337,207.74648058013264,959.5290571794876,0.0,0.0,3.1161972087019896,24.929577669615917,47714.46931740357,,,land
2026-03-05,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2591.338986041687,2179.41510284427,1.0,5943.859371393465,39.359463992069536,13.682269846300107,0.2475262823897765,1088.3623741375084,0.0,0.0,95559.0,345.47517828719924,221.10411410380752,55.27602852595188,589.9189735544992,441.0,0,1,0.0,,0.42,2674.7367171270594,2080.3507799877125,1188.771874278693,2.7239721578618514,205.50299712227695,205.50299712227695,12.0,51.35494496883954,116.7380067053673,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1521.9577562221584,1137.008573784241,384.94918243791744,38.0,160.0,0.14855222898719772,4.501582696581749,0.7132662468462285,0.7275228847060423,0.5838971583220568,0.2475262823897765,4,4,255.86064680769508,32.0,72.6787641099078,1409.1787194515614,734.2154610492503,674.9632584023111,maintain_current_policy,1,0,True,2591.338986041687,1381.1836795602192,207.30711888333497,957.4997553424032,0.0,0.0,3.1096067832500243,24.876854266000194,48389.432575805884,,,land
2026-03-06,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2589.909108983227,2238.202750452339,1.0,6104.189319415466,40.39508075029469,13.674720095431438,0.24509729836719385,1087.7618257729553,0.0,0.0,95559.0,348.70641645508323,223.17210653125326,55.793026632813316,591.0349801357326,441.0,0,0,0.0,,0.42,2746.88519373696,2136.466261795413,1220.8378638830934,2.796093466807641,210.94400176028878,210.94400176028878,12.0,52.74019571974963,119.88690330230607,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1552.7798073738181,1161.9352875657228,390.84451980809536,38.0,160.0,0.15091051591441257,4.573045936800382,0.7133903263918753,0.7208752273497875,0.5838971583220569,0.24509729836719385,4,4,262.65266691164106,32.0,72.73516604358217,1408.407769063259,734.2000183770189,674.20775068624,maintain_current_policy,0,0,True,2589.909108983227,1380.42155508806,207.19272871865815,956.9714157693023,0.0,0.0,3.107890930779872,24.863127446238977,49063.640326492125,,,land
2026-03-07,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2584.477805341528,2209.241054877761,1.0,6025.20287693935,39.84626546725543,13.646042812203268,0.2381591869833783,1085.4806782434416,0.0,0.0,95559.0,358.1124400723742,229.1919616463195,57.297990411579875,596.4351924872623,441.0,0,0,0.0,,0.42,2711.3412946227077,2108.8210069287725,1205.0405753878701,2.7604463729241964,208.25469944469643,208.25469944469643,12.0,52.05775285675598,118.33560148386341,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1537.8419446137077,1150.3816792426123,387.4602653710954,38.0,160.0,0.14991820187826846,4.5429758144929835,0.7137515176987792,0.7021977383850863,0.5838971583220568,0.2381591869833783,4,4,259.5045447527554,32.0,72.74706537851566,1405.4793595005053,734.1413602976885,671.3379992028168,maintain_current_policy,0,0,True,2584.477805341528,1377.5266702470346,206.75822442732223,954.9645490736946,0.0,0.0,3.1013733664098333,24.810986931278666,49734.978325694945,,,land
2026-03-08,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2579.568966727892,2175.0046659544587,1.0,5931.830907148525,39.20269240771085,13.62012414432327,0.24082301848091706,1083.4189660257146,0.0,0.0,95559.0,353.4785687804418,226.22628401948273,56.55657100487068,592.8679203223551,441.0,0,0,0.0,,0.42,2669.323908216836,2076.1408175019833,1186.366181429705,2.718335718584666,205.07777061575183,205.07777061575183,12.0,51.25101903776325,116.5017664358819,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1518.466989593534,1135.6832102815092,382.78377931202476,38.0,160.0,0.1483905971304868,4.496684761529903,0.7135735770411689,0.7112766722916412,0.5838971583220568,0.24082301848091706,4,4,255.49951233828594,32.0,72.73098753619573,1402.8326487130946,734.0883448406612,668.7443038724334,maintain_current_policy,0,0,True,2579.568966727892,1374.9102592659667,206.36551733823137,953.1507332059562,0.0,0.0,3.0954827600734705,24.763862080587764,50403.722629567375,,,land
2026-03-09,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2574.064056039624,2204.4265669160995,1.0,6012.072455225723,39.70620091472105,13.591058215889216,0.24409175753432097,1081.106903536642,0.0,0.0,95559.0,348.0007465527134,222.72047779373656,55.68011944843414,588.8743750325808,441.0,0,0,0.0,,0.42,2705.4326048515754,2104.225359329003,1202.4144910451448,2.754339821916328,207.79400658094042,207.79400658094042,12.0,51.944306013150246,118.07771865685262,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1532.6535717613124,1147.689777565765,384.9637941955473,38.0,160.0,0.14955486181173003,4.531965509446365,0.7133632286676241,0.7223166196557458,0.5838971583220569,0.24409175753432097,4,4,258.7710565574292,32.0,72.75480590002059,1399.8645522550244,734.0288918052279,665.8356604497965,maintain_current_policy,0,0,True,2574.064056039624,1371.9761418691198,205.92512448316992,951.1166687066411,0.0,0.0,3.088876867247549,24.71101493798039,51069.55829001717,,,land
2026-03-10,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2568.635474979555,2158.0572567085355,1.0,5885.610700114187,38.84441357352131,13.562395307892052,0.24032602159012934,1078.826899491413,0.0,0.0,95559.0,352.70825070657594,225.73328045220862,56.433320113052154,590.8692034155567,441.0,0,0,0.0,,0.42,2648.5248150513844,2059.9637450399655,1177.1221400228376,2.697328889075996,203.49296498122692,203.49296498122692,12.0,50.85167644898658,115.59399683677835,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1507.9759242971286,1128.5079403572772,379.46798393985136,38.0,160.0,0.14773134905133697,4.476707547010211,0.7135439968271324,0.712808728001721,0.5838971583220568,0.24032602159012934,4,4,253.54439791751423,32.0,72.74701534372747,1396.9376106334141,733.9702631297791,662.967347503635,maintain_current_policy,0,0,True,2568.635474979555,1369.0827081641028,205.4908379983644,949.1108080049455,0.0,0.0,3.082362569975466,24.65890055980373,51732.525637520805,,,land
2026-03-11,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2563.0854223275805,2172.6157056379693,1.0,5925.3155608308225,39.079359206111846,13.533091029889627,0.24495938034625583,1076.4958773775838,0.0,0.0,95559.0,345.2891610733657,220.98506308695403,55.24626577173851,585.6406977059748,441.0,0,0,0.0,,0.42,2666.39200237387,2073.860446290788,1185.0631121661645,2.715090625398094,204.83295299753317,204.83295299753317,12.0,51.194726445578304,116.37380436703077,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1514.054165034685,1134.1379425269695,379.9162225077155,38.0,160.0,0.14822612590208065,4.491700784911534,0.7132591037852172,0.7279093139332036,0.5838971583220569,0.24495938034625583,4,4,255.0784584542151,32.0,72.75848860311416,1393.9451748699173,733.9103225611378,660.0348523087795,maintain_current_policy,0,0,True,2563.0854223275805,1366.1245301006004,205.04683378620643,947.060063550041,0.0,0.0,3.0757025067930965,24.605620054344772,52392.560489829586,,,land
2026-03-12,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2557.6222198221353,2161.0872729130488,1.0,5893.874380671951,38.84470621828439,13.504245320660875,0.2427993047594291,1074.2013323252968,0.0,0.0,95559.0,347.6185129020751,222.47584825732807,55.61896206433202,586.2100700490953,441.0,0,0,0.0,,0.42,2652.243471302378,2062.8560332351826,1178.7748761343903,2.700838293478999,203.75772287196003,203.75772287196003,12.0,50.923074649005656,115.7562963691337,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1507.500733797837,1129.4454759990854,378.05525779875165,38.0,160.0,0.14781512878201486,4.479246326727723,0.7133485508954396,0.7230997745166421,0.5838971583220568,0.2427993047594291,4,4,253.79985722045924,32.0,72.76960098009788,1390.9995663170503,733.851319974079,657.1482463429712,maintain_current_policy,0,0,True,2557.6222198221353,1363.2126431651982,204.60977758577084,945.0414102242789,0.0,0.0,3.0691466637865625,24.5531733102925,53049.70873617256,,,land
2026-03-13,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2552.104373291145,2284.7988653511625,1.0,6231.269632775897,41.03918509005576,13.475111090977245,0.24356791768144254,1071.8838367822807,0.0,0.0,95559.0,345.7739636660878,221.29533674629621,55.323834186574054,584.3021674132299,441.0,0,0,0.0,,0.42,2804.0713347491537,2180.9443714715635,1246.2539265551795,2.8525613178416855,215.20407196513958,215.20407196513958,12.0,53.838169627183746,122.382773669729,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1571.7545858641402,1181.3297292358584,390.42485662828176,38.0,160.0,0.15298153974980158,4.635804234842472,0.7132777202047778,0.726903050716612,0.5838971583220569,0.24356791768144254,4,4,267.9372559225772,32.0,72.86063731766829,1388.0244952083199,733.7917272315443,654.2327679767756,maintain_current_policy,0,0,True,2552.104373291145,1360.2716309641803,204.16834986329158,943.0025659310782,0.0,0.0,3.0625252479493734,24.500201983594987,53703.941504149334,,,land
2026-03-14,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2546.5906903773275,2193.316592571868,1.0,5981.772525196003,39.367659744685234,13.445998845192289,0.22988208627703333,1069.5680899584775,0.0,0.0,95559.0,365.567818456186,233.96340381195904,58.49085095298976,595.2954635195877,441.0,0,0,0.0,,0.42,2691.7976363382013,2093.6203838186007,1196.3545050392006,2.7401828594553703,206.72597135617582,206.72597135617582,12.0,51.682514617693464,117.48262492835606,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1525.0876315199648,1144.1798271209273,380.90780439903756,38.0,160.0,0.14957558976334692,4.532593629192331,0.7140378042287174,0.6880673862258114,0.5838971583220569,0.22988208627703333,4,4,257.8146667904434,32.0,72.8518179602036,1385.0516690074696,733.7321794560751,651.3194895513946,maintain_current_policy,0,0,True,2546.5906903773275,1357.3328379711156,203.72725523018622,940.9652600944227,0.0,0.0,3.055908828452793,24.447270627622345,54355.26099370073,,,land
2026-03-15,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2541.041692778758,2128.6863838038903,1.0,5805.508319465153,38.17982023442326,13.416700137871842,0.23894856351817162,1067.2375109670782,0.0,0.0,95559.0,350.9306548114989,224.59561907935932,56.14890476983983,585.7481424196292,441.0,0,0,0.0,,0.42,2612.478743759319,2031.9279118128036,1161.1016638930307,2.660758535922115,200.73400977045057,200.73400977045057,12.0,50.15959188017892,114.02077787834752,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1488.5541319856218,1116.0435314192064,372.5106005664154,38.0,160.0,0.14659759484664583,4.442351358989267,0.7134757371447615,0.7163694329643698,0.5838971583220567,0.23894856351817162,4,4,250.1481012041434,32.0,72.79854613558273,1382.059802099755,733.6722502820106,648.3875518177443,maintain_current_policy,0,0,True,2541.041692778758,1354.3752222510782,203.28333542230064,938.914905481751,0.0,0.0,3.0492500313345094,24.394000250676076,55003.648545518474,,,land
2026-03-16,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2535.508182380401,2158.9187600124033,1.0,5887.960254579286,38.693580946587495,13.38748320296852,0.24566726531198382,1064.9134365997684,0.0,0.0,95559.0,340.58982140862247,217.9774857015184,54.4943714253796,578.7587533739809,441.0,0,0,0.0,,0.42,2649.5821145606787,2060.78608910275,1177.5920509158573,2.6977567700259066,203.52524534700248,203.52524534700248,12.0,50.87197659956503,115.64014232706725,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1502.4773756527247,1128.0695572431046,374.4078184096202,38.0,160.0,0.1476657898449834,4.474720904393436,0.7130786491420911,0.7378096824210384,0.5838971583220568,0.24566726531198382,4,4,253.42494747768518,32.0,72.81697302497795,1379.076285464497,733.6124883697083,645.4637970947887,maintain_current_policy,0,0,True,2535.508182380401,1351.425861208754,202.8406545904321,936.8702733895583,0.0,0.0,3.0426098188564814,24.34087855085185,55649.11234261326,,,land
2026-03-17,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2529.939317110166,2234.8968174756496,1.0,6095.173138569953,40.02553392941616,13.358079594341678,0.24169505301393276,1062.5745131862698,0.0,0.0,95559.0,345.4270016019845,221.0732810252701,55.26832025631752,580.8267182660983,441.0,0,0,0.0,,0.42,2742.827912356479,2133.3105984994836,1219.0346277139906,2.790896759381572,210.55194967996832,210.55194967996832,12.0,52.66229591724439,119.70982458724328,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1542.2135954608646,1160.3288953049996,381.88470015586495,38.0,160.0,0.15094618972603438,4.57412696139498,0.7132643968615162,0.727622926816475,0.5838971583220568,0.24169505301393276,4,4,262.21495784877374,32.0,72.89101791278694,1376.073706454581,733.5523446247898,642.5213618297912,maintain_current_policy,0,0,True,2529.939317110166,1348.4576560197186,202.39514536881327,934.8125776722064,0.0,0.0,3.035927180532199,24.287417444257592,56291.633704443055,,,land
2026-03-18,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2524.4686072525296,2169.6250028738086,1.0,5917.1590987467525,38.82737917810047,13.329194246293357,0.23297346265584684,1060.2768150460624,0.0,0.0,95559.0,357.58349079610394,228.85343410950654,57.213358527376634,587.256090918831,441.0,0,0,0.0,,0.42,2662.7215944360387,2071.005684561363,1183.4318197493506,2.7106864979738368,204.50069505474139,204.50069505474139,12.0,51.12425461317194,116.21361061647795,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1508.5346589623011,1133.6928688828148,374.8417900794864,38.0,160.0,0.14848344281351164,4.499498267076111,0.7137312060465704,0.7032223493855378,0.5838971583220568,0.23297346265584684,4,4,254.95718498169344,32.0,72.88464324790377,1373.1240501438647,733.4932609583273,639.6307891855374,maintain_current_policy,0,0,True,2524.4686072525296,1345.5417676655984,201.95748858020238,932.7911503798097,0.0,0.0,3.029362328703036,24.234898629624286,56931.264493628594,,,land
2026-03-19,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2518.8888497688004,2209.4173637441922,1.0,6025.683719302343,39.50951692058986,13.299733126779268,0.23945189817442006,1057.9333169028962,0.0,0.0,95559.0,347.1400004598094,222.16960029427804,55.54240007356951,580.2170286080602,441.0,0,0,0.0,,0.42,2711.5576736860544,2108.9893017558197,1205.1367438604686,2.7594165618316615,208.17700802432896,208.17700802432896,12.0,52.06190733477224,118.34504527711087,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1527.395153004225,1149.730956923638,377.6641960805871,38.0,160.0,0.14993285476461238,4.54341984135189,0.7133301760176567,0.7240825910702771,0.5838971583220568,0.23945189817442006,4,4,259.3272362189749,32.0,72.90939823815104,1370.1155983519686,733.4329995775031,636.6825987744655,maintain_current_policy,0,0,True,2518.8888497688004,1342.5677569267707,201.51110798150404,930.7294299895718,0.0,0.0,3.0226666197225605,24.181332957780484,57567.94709240306,,,land
2026-03-20,cow:ok/estimated|disease:ok/estimated|energy:ok/low|environment:ok/estimated|feed_crop:ok/estimated|farm_manager:ok/estimated|manure:ok/estimated|market:static_config/scenario|processor:ok/estimated|water:ok/estimated,12,"market,sensors,land,feed_crop,farm_manager_policy,disease,water_delivery,cow,dairy_processor,manure,energy,water,environment,farm_manager",100,2513.3381794509696,2125.781357703945,1.0,5797.585521010761,37.98481598337394,13.270425587501121,0.23462113044739355,1055.6020353694073,0.0,0.0,95559.0,353.50677819907077,226.2443380474053,56.56108451185133,583.1907021714107,441.0,0,0,0.0,,0.42,2608.9134844548425,2029.1549323537663,1159.5171042021523,2.656666909864411,200.42532768075486,200.42532768075486,12.0,50.09113890153297,113.86517330540869,,100.0,0.0,106229.0,106.229,106229.0,630.0,0.0065625,1483.4415521452213,1114.9924899764292,368.4490621687921,38.0,160.0,0.14659748742975712,4.442348103932034,0.7135746602828443,0.7112206926671589,0.5838971583220568,0.23462113044739355,4,4,249.86171389003522,32.0,72.87949939113099,1367.122829560028,733.3730523380705,633.7497772219576,maintain_current_policy,0,0,True,2513.3381794509696,1339.609249647367,201.06705435607756,928.6784573071333,0.0,0.0,3.0160058153411633,24.128046522729306,58201.69686962502,,,land
